0,1,2
150.47728,301888.5439453125,0.0016517176320052613
150.96109,1865656.7933502197,0.010207536134280003
150.96921,142600.0400390625,0.0007802051624053784
150.98735,150838.2021484375,0.0008252784779858375
151.03852,451384.9560546875,0.0024696547970780454
151.0416,109811.4208984375,0.0006008093507727044
152.04507,132714.61328125,0.0007261191959013519
152.64515,123113.8330078125,0.0006735906108434251
152.97674,97172.7060546875,0.0005316593662105537
152.99526,188725.6806640625,0.0010325715917908272
155.00025,184481.3544921875,0.00100934968253104
155.07005,482484.2734375,0.0026398079608689323
156.01116,129862.787109375,0.0007105160480973951
156.07357,105637.3876953125,0.0005779720342317168
156.89353,2923878.5666503906,0.015997366840305064
156.95361,865624.8629150391,0.004736078521210502
157.01302,167549.69140625,0.0009167117636066249
157.08568,284461.1923828125,0.0015563676611890446
157.12209,6273862.280517578,0.03432607549155899
158.12545,587646.7177734375,0.003215181445614036
158.65959,142393.802734375,0.0007790767797642959
158.8918,1493337.2397460938,0.008170470522609542
158.92393,226784.0693359375,0.0012407998034133017
158.93324,1264394.8063964844,0.006917861699049012
158.94303,200757.79541015625,0.0010984026956038745
159.02867,160984.37744140625,0.0008807910734947563
159.06523,351790.64208984375,0.001924746128887576
159.08337,475379.3447265625,0.0026009348858173605
159.10137,371543.744140625,0.0020328209386093555
159.48268,423373.3046875,0.002316395127598341
159.89256,2919332.1381835938,0.01597249204392121
159.96722,106990.607421875,0.0005853758821986854
160.89145,3034781.115234375,0.016604146059339193
160.91294,98274.076171875,0.0005376852737131976
161.04448,137526.98046875,0.0007524490182635984
161.08049,297514.6953125,0.0016277870687181454
161.89275,1949178.8510742188,0.010664508941532607
162.06606,161725.4833984375,0.0008848458738539061
162.89216,4647985.770751953,0.025430445125639786
162.9588,16709232.215454102,0.09142093670349895
163.03876,207617.3115234375,0.0011359330489033469
163.06098,258816.95703125,0.001416060794502704
163.96245,155764.7197265625,0.00085223284942978
164.04484,98545.275390625,0.0005391690813646618
164.07026,117071.68115234375,0.0006405322886411128
164.64569,253018.5,0.001384335795628035
164.65257,217994.42349243164,0.001192709164301702
164.663,17257255.11376953,0.09441932502277944
164.89419,2110818.0532226562,0.011548882746257708
164.95432,163888.3544921875,0.0008966795535113513
164.97697,1427682.044921875,0.007811252377042722
164.98264,114609.7451171875,0.0006270623400799865
164.98627,107860.447265625,0.0005901350220725152
164.98921,91890.3203125,0.0005027579393614288
164.99749,2090023.6491699219,0.01143511067868576
165.01811,428904.5673828125,0.0023466582306684446
165.03963,20869131.876953125,0.11418092463969351
165.05449,289694.96435546875,0.001585003108351615
165.09079,79228.337890625,0.0004334806512966647
165.31766,228078.7353515625,0.0012478832874621472
165.32814,703402.8310546875,0.003848515890241635
165.3312,760867.09375,0.004162919128813098
166.03909,1745888.3828125,0.009552249276232709
166.04296,767156.5087890625,0.004197330297846728
166.95614,22087496.081054688,0.12084693989094847
166.96405,385749.9384765625,0.0021105470469330017
166.99232,135915.44775390625,0.0007436318668577374
167.00637,90744.091796875,0.0004964865988699261
167.01879,750648.6281738281,0.004107011012712942
167.03635,1376186.1391601562,0.007529503707778477
167.1063,90515.6240234375,0.000495236587045032
167.95955,655139.513671875,0.003584453626538451
168.02236,106339.71484375,0.0005818146647580356
168.48798,1292868.8627929688,0.00707365131726422
168.96028,255940.0263671875,0.0014003202929196118
168.96824,79772.7802734375,0.0004364594496026556
168.97164,511587.82177734375,0.0027990417075974784
168.98955,185172.3896484375,0.0010131305313734538
168.99813,2180582.3623046875,0.011930583018449322
169.08571,647807.6352539062,0.0035443388454327734
169.99786,213907.4755859375,0.0011703483160561115
170.66645,351220.78857421875,0.0019216282990848375
170.97747,285654.73046875,0.0015628978457242018
170.99493,175478.57421875,0.000960092924654863
171.01085,878965.6876831055,0.004809069947804349
171.06516,846205.19921875,0.004629828047060069
171.10146,1194817.9586791992,0.0065371870810191106
171.13784,1678026.8364257812,0.009180959557062739
172.10487,107833.1044921875,0.0005899854220234228
172.14117,124925.056640625,0.0006835003277565749
172.94894,150852.7353515625,0.000825357993251761
172.95669,334704.7734375,0.0018312645076826507
173.00552,167425.35546875,0.0009160314865163559
173.08073,304500.69140625,0.0016660094297735457
173.11708,260432.126953125,0.0014248978460972448
175.02367,129039.818359375,0.0007060133532378957
175.03667,135611.9990234375,0.000741971613003866
175.04208,217923.03466796875,0.0011923185758462658
175.06135,154244.2294921875,0.0008439138171916307
175.09632,81243.259765625,0.0004445048589216267
175.49584,946945.4267578125,0.005181006332608507
176.18273,100703.8623046875,0.0005509793210629881
176.23581,161494.072265625,0.0008835797580771579
176.65209,2396699.0180664062,0.013113018384252096
176.98273,168236.8935546875,0.0009204716409788903
176.98651,306414.9951171875,0.0016764831269567729
177.03933,86971.9814453125,0.0004758483159588859
177.05452,262903.07861328125,0.0014384171216933802
177.07707,123080.59765625,0.0006734087708323262
177.09092,359254.75341796875,0.001965584393655078
177.31705,180047.4853515625,0.0009850907300651228
177.3207,131574.0380859375,0.0007198787863246746
178.61226,85920.6416015625,0.0004700961382364146
178.87531,175010.923828125,0.0009575342770635541
178.96175,660101.6455078125,0.0036116028536626087
179.03363,107355.9482421875,0.0005873747651861456
179.05587,251174.345703125,0.0013742459057352987
179.07035,248547.8662109375,0.0013598756933693328
179.30812,318827.2626953125,0.0017443941544638987
180.24383,207599.2197265625,0.001135834063564246
180.48084,171140.00390625,0.0009363553790388593
180.48812,1180248.4184570312,0.0064574730045567595
180.92496,86578.451171875,0.00047369520049822663
181.00812,118445.7294921875,0.0006480500958440208
181.07061,539808.939453125,0.0029534474265121625
181.98379,1327193.4462890625,0.007261450824429372
182.31804,246137.6728515625,0.001346688843626062
