0,1
148.5119,0.0
150.4759,7780.94287109375
150.4764,20100.990234375
150.4768,33596.796875
150.4772,40257.90234375
150.4777,35773.265625
150.4781,23344.955078125
150.4785,10269.9365234375
150.479,0.0
150.9591,2383.153076171875
150.9595,27518.138671875
150.96,94460.1171875
150.9604,210270.1875
150.9609,336667.1875
150.9613,382315.09375
150.9617,272399.15625
150.9622,149664.875
150.9626,43143.640625
150.9631,2750.58544921875
150.9634,0.0
150.9683,14961.0986328125
150.9687,32080.125
150.9692,44003.07421875
150.9696,41993.765625
150.97,27561.025390625
150.9705,11252.1201171875
150.9709,0.0
150.9863,11133.25
150.9868,26173.39453125
150.9872,39646.37109375
150.9876,42875.90625
150.9881,33373.16015625
150.9885,17417.107421875
150.989,0.0
151.0369,5061.626953125
151.0374,13759.7421875
151.0378,40694.5078125
151.0382,73266.390625
151.0387,96771.265625
151.0391,74563.5078125
151.0396,43378.37890625
151.04,11505.20703125
151.0404,1990.852294921875
151.0409,24458.966796875
151.0413,38388.1875
151.0418,43952.25390625
151.0422,35865.0546875
151.0426,19675.611328125
151.0431,5530.021484375
151.0435,0.0
152.0438,8949.20703125
152.0443,24414.830078125
152.0447,43245.31640625
152.0452,54022.37109375
152.0456,48893.1171875
152.0461,31067.69140625
152.0465,12404.44921875
152.0469,0.0
153.0204,12076.1484375
153.0209,21319.455078125
153.0213,26095.798828125
153.0218,22841.107421875
153.0222,13590.224609375
153.0227,0.0
153.0896,9496.2373046875
153.09,24252.71875
153.0905,37358.84375
153.0909,39645.22265625
153.0914,29389.84375
153.0918,14053.9599609375
153.0923,0.0
154.9989,8640.23828125
154.9993,26773.572265625
154.9998,52327.89453125
155.0002,70583.8359375
155.0007,68998.734375
155.0011,48920.0859375
155.0016,24136.25390625
155.0021,8073.2880859375
155.0025,0.0
155.0323,6909.93798828125
155.0327,18362.833984375
155.0332,29509.4921875
155.0336,34338.07421875
155.0341,29771.630859375
155.0346,18411.458984375
155.035,6850.5634765625
155.0355,0.0
155.0437,10133.2744140625
155.0442,18833.634765625
155.0446,24148.25
155.0451,22314.30859375
155.0455,13883.5068359375
155.046,0.0
155.0684,9626.6298828125
155.0689,26848.859375
155.0694,57802.99609375
155.0698,90118.578125
155.0703,87786.8125
155.0707,54834.3671875
155.0712,23604.1953125
155.0716,8226.3681640625
155.0721,0.0
155.1051,13753.9765625
155.1055,34116.9375
155.106,51919.37890625
155.1065,53765.3046875
155.1069,38785.9609375
155.1074,18640.26171875
155.1078,5450.60302734375
155.1083,0.0
156.8914,3722.899169921875
156.8919,33088.39453125
156.8924,122038.7265625
156.8928,248785.59375
156.8933,384304.6875
156.8937,388446.21875
156.8942,254349.828125
156.8947,127265.5390625
156.8951,34743.078125
156.8956,5877.7080078125
156.8961,0.0
156.952,8610.03125
156.9525,34214.8984375
156.953,77993.140625
156.9534,125431.8125
156.9539,136151.140625
156.9544,91896.28125
156.9548,46330.04296875
156.9553,11610.9560546875
156.9557,0.0
157.0117,8297.318359375
157.0122,19905.294921875
157.0126,28402.837890625
157.0131,28436.671875
157.0136,21371.271484375
157.014,12712.4853515625
157.0145,0.0
157.0841,5550.51513671875
157.0845,16828.73046875
157.085,52224.76953125
157.0855,84617.9921875
157.0859,97153.1171875
157.0864,68502.625
157.0869,36377.9296875
157.0873,13166.416015625
157.0878,5535.0673828125
157.0883,0.0
157.1191,12507.564453125
157.1196,27696.705078125
157.1201,47582.125
157.1205,141763.40625
157.121,451679.96875
157.1215,879034.9375
157.1219,1317644.5
157.1224,1258989.25
157.1229,796305.8125
157.1233,366537.71875
157.1238,93258.15625
157.1243,20256.62109375
157.1247,15786.7666015625
157.1252,10281.5419921875
157.1256,0.0
157.9123,12033.08203125
157.9128,23420.134765625
157.9133,29109.8984375
157.9137,25431.611328125
157.9142,15165.8369140625
157.9147,0.0
158.1238,9928.298828125
158.1243,25627.568359375
158.1248,62641.91015625
158.1253,88945.21875
158.1257,77293.5390625
