0,1,2
400.77102,204130.12939453125,0.01625591107889435
400.79047,207267.9725341797,0.016505793343746383
400.9913,208105.86157226562,0.016572518671053554
401.18885,115018.35302734375,0.009159491177510956
401.32617,129729.67626953125,0.010331027996633154
401.40587,2301055.5962524414,0.18324465511887353
401.60666,1729979.4677734375,0.137766984618349
401.80615,1879705.0458984375,0.14969038706489277
402.00608,439560.5876464844,0.03500442510746396
402.20551,456449.5498046875,0.03634937828940182
402.40578,240211.52465820312,0.019129254444464193
403.12038,196580.8251953125,0.015654721934822258
403.16563,1211480.2998046875,0.09647628248642492
404.16778,269278.56896972656,0.021444009689346066
405.00756,749038.3483886719,0.059649699053266496
405.20825,368619.8819580078,0.02935505915170621
405.39305,656234.6015625,0.05225926893562954
405.40852,446473.5661621094,0.03555494043008501
405.59353,608441.5246582031,0.0484532653307358
405.60859,173377.91064453125,0.013806956899707413
405.79305,756450.9267578125,0.06024000003035153
405.9921,96294.42041015625,0.007668410049139498
406.00464,104176.44921875,0.0082960957308849
406.18899,74256.294921875,0.005913403037947093
406.20278,176800.35571289062,0.014079503450619172
406.24659,73133.48022460938,0.0058239876442912715
406.25994,66468.49560546875,0.005293221325608621
406.27616,121492.7802734375,0.009675082452113315
406.39002,85564.24658203125,0.006813912224009757
406.40362,136186.41015625,0.010845210259848805
406.52709,137056.39819335938,0.010914491792236502
406.77641,114911.52197265625,0.009150983682166611
406.95064,75574.65063476562,0.006018390348260709
407.02569,123749.55541992188,0.009854800831830815
408.32009,75100.12109375,0.005980601169142768
408.99528,415495.50048828125,0.033088000922019474
409.1956,704090.9721679688,0.05607031293696624
409.39499,166145.98791503906,0.013231042441764542
409.5953,342504.7255859375,0.027275377621816532
409.79301,61114.819580078125,0.004866881119622889
409.97593,71178.2041015625,0.005668279151452846
410.99405,69104.93408203125,0.005503174209913821
411.25712,112771.265625,0.008980544281688421
411.49612,64873.7880859375,0.005166226728038749
411.5104,87841.35205078125,0.006995249609760005
411.7339,536580.4580078125,0.04273060639269397
411.76149,62362.016357421875,0.004966201685237181
411.98465,144611.8623046875,0.011516171481157612
412.1677,123369.23876953125,0.009824514300053705
412.19056,60404.61474609375,0.004810323929053841
412.23373,307644.2492675781,0.02449926218564842
