0,1,2
400.17747,12343.4,0.0021
400.37671,24236,0.0041
400.57682,9993.1,0.0017
400.61765,12258.7,0.0021
400.77652,6064.7,0.001
400.78817,6197.7,0.0011
400.81766,9066.1,0.0015
400.99119,19379.5,0.0033
401.00305,13943.4,0.0024
401.01879,13182.5,0.0022
401.15038,6205.6,0.0011
401.20234,8041.8,0.0014
401.40506,55106.5,0.0094
401.41863,6497.9,0.0011
401.60602,27481.4,0.0047
401.806,38477.5,0.0066
402.00616,18990,0.0032
402.20641,9854.2,0.0017
402.24592,9965.5,0.0017
402.37208,9530.4,0.0016
402.49651,16891.4,0.0029
402.62155,10438.9,0.0018
402.74652,7085.7,0.0012
402.77261,7178,0.0012
403.12109,25243.3,0.0043
403.16537,218493.6,0.0372
404.16439,30435.6,0.0052
404.32923,20167,0.0034
404.49656,41615.1,0.0071
404.60463,56049.8,0.0096
404.62344,17056.2,0.0029
404.66256,14726.2,0.0025
404.74787,18597.8,0.0032
404.80539,33850.4,0.0058
404.82888,12739,0.0022
404.87292,19874.9,0.0034
405.0078,462582,0.0789
405.12233,12750.6,0.0022
405.20829,284600.6,0.0485
405.39267,10294.2,0.0018
405.40785,290108.4,0.0495
405.5938,9400.9,0.0016
405.60832,156254.8,0.0266
405.79394,11272.1,0.0019
405.80819,81977.4,0.014
405.99415,6656.6,0.0011
406.00836,37407.9,0.0064
406.20789,12452.2,0.0021
406.27613,7957.6,0.0014
407.04668,28298.4,0.0048
407.48358,7117,0.0012
407.8182,6809.7,0.0012
408.20646,13243.8,0.0023
408.60931,37174.2,0.0063
408.81028,17823.3,0.003
408.99501,285829.1,0.0487
409.00895,16608.6,0.0028
409.19562,177108,0.0302
409.20884,9439.2,0.0016
409.39471,181886.5,0.031
409.59504,89790.7,0.0153
409.79462,56824.9,0.0097
409.9952,24385.6,0.0042
410.04819,9684.1,0.0017
410.19474,7907.1,0.0013
410.48683,30792.5,0.0052
410.65369,26553.6,0.0045
410.81997,31900.4,0.0054
410.84851,9943,0.0017
410.98693,12990.3,0.0022
411.01586,7491.4,0.0013
411.15344,10530.5,0.0018
411.18243,9317,0.0016
411.31868,6408.7,0.0011
411.73343,20075.4,0.0034
411.98422,7417.7,0.0013
412.23336,10045.4,0.0017
412.5972,611242.6,0.1042
412.7977,398483,0.0679
412.97763,7358,0.0013
412.99716,433924,0.074
413.19741,219635,0.0374
413.39694,128596,0.0219
413.59721,56257.2,0.0096
413.79608,20459.3,0.0035
413.99727,10678,0.0018
414.49283,9585.5,0.0016
414.61801,9625.6,0.0016
414.74249,14979.9,0.0026
414.86773,11191.6,0.0019
414.99235,8457.9,0.0014
415.11815,6032,0.001
415.25922,81461.3,0.0139
415.47422,6759.2,0.0012
415.51013,40692.2,0.0069
415.66742,6367.4,0.0011
415.75988,41080.9,0.007
416.01046,16350.4,0.0028
416.02735,8286.2,0.0014
416.03762,7549.2,0.0013
416.05196,124566.5,0.0212
416.19904,6195.8,0.0011
416.23616,32318.5,0.0055
416.26105,9478.4,0.0016
416.48691,14200.8,0.0024
416.55267,10418.6,0.0018
416.73586,14330.9,0.0024
416.98022,6605.9,0.0011
416.99376,32428.8,0.0055
417.05406,6710.9,0.0011
417.18127,18743.8,0.0032
417.19423,20935.3,0.0036
417.39503,38409.6,0.0065
417.59518,19092.6,0.0033
417.79661,21846.3,0.0037
417.99838,9212,0.0016
420.59644,39552.3,0.0067
420.79691,22328.2,0.0038
420.99934,284797.1,0.0485
421.13161,42908,0.0073
421.19998,181443.6,0.0309
421.39947,202939.6,0.0346
421.59952,97337.3,0.0166
421.78501,5962.7,0.001
421.79968,53518.2,0.0091
421.99902,25164.1,0.0043
422.19863,8011.7,0.0014
422.76217,9974.6,0.0017
423.0126,6390,0.0011
423.02656,5898.5,0.001
423.12895,10544.2,0.0018
423.81301,37082.2,0.0063
423.98024,26883.5,0.0046
424.14623,38153.7,0.0065
424.19802,14601.9,0.0025
424.31311,21357.1,0.0036
424.34258,6456.8,0.0011
424.39915,10096.3,0.0017
424.47936,21101.7,0.0036
